PLAYER_ID,PLAYER_NAME,ROUNDS_PLAYED,ROUNDS_AVG_SCORE,ROUNDS_MED_SCORE,ROUNDS_SCORE_STD_DEV
613672d814c06f00017c58e0,tombolo,95,2575.936842105263,2719,1626.8764550512126
6140b47f0a3a920001f0031e,Blueb,50,1904.1,1088.5,1714.6673146706914
61a0aa0b508e25000188294f,Ant3k,145,3098.1310344827584,3405,1438.241634774908
61f63ef33d94a3000139614d,クリプトナイト,100,2888.68,3179.5,1478.7501479289867
6201965f19c16500017cd2ce,アキナトル,235,3631.5914893617023,4260,1451.4075926492874
6205a2c750ff4f0001cbded7,Kround7159,5,828.4,502,810.404837103037
62097f1950ff4f0001cdc748,PyloteD'Avion,5,732.4,211,1027.18450144071
621be89f6fac5b00015323af,Jay,100,2820.61,3203.5,1633.0967515735251
62501808475510c8f5f4ef79,Tom,100,2354.01,2298.5,1580.498339132313
62615ba79810147e10f029ea,𝓝𝓲𝓰𝓱𝓽𝓰𝓸𝓭,5,1048.8,1158,947.843868999531
62942d7b391564acaee575be,kazuro,5,3732,4492,1389.4200228872478
62bfd10dea6140a9ef5f3224,Program,200,2638.6,2932,1557.3477453671032
62c0257a2e7b083b8fb3ffdf,yark,245,3156.375510204082,3544,1502.4876039422088
62d17b25f827cbfd7205c25d,deshawn,100,3165.54,3605,1493.4975728135616
62e7791e257a6510556a1a03,Bokai𝋢𝋯𝋫𝋡𝋩,10,2199.5,2424,1515.6549739304128
62f0c9a9822a3f816d659d84,Adams,5,1516.8,1223,1447.462607461761
630573823711f63b552ebc4d,Nobody731,45,2230.7555555555555,2297,1615.1975111422132
633102d69d4a5044970cce21,Elcu,35,2466.8571428571427,2712,1592.5991334921666
6376f2fd270414a1000e1fbf,bobasucker,300,2568.53,2645,1664.3659453377434
63890678411c174863e40d57,GeoTeacher,40,3099.725,3332.5,1354.6010482795293
63a22a8691767b2f0499937c,geopotato,75,1824.8666666666666,1472,1487.9143120489164
63b6e8ccb8148b72cafa0adb,KZT,300,3324.7933333333335,4045,1660.7115944678656
63bc59f483352dc1648f8e9a,nevergiveup.,55,3257.2727272727275,3929,1704.9404681689036
63bcd8027039017494d42999,KANMURU,10,2040,1966,1727.5731532991592
63cffe929512ebc734808b0b,Rylleon,200,2794.99,2966,1703.914023652602
63dbf173192ea6602ebbe3e2,DreDay,5,481.8,86,840.8691931567002
63e223415109acb72e8c3318,GabrielGeoo,335,2578.7940298507465,2719,1697.6059613467432
6407f630fd61426c650d8579,jkwon,190,2185.315789473684,1983,1710.4356170285978
642548987a0ec1cc8ffe5698,insomnia (5kftw),5,1563.2,1003,1564.1806161693733
6460e8bfec20ce42ae0b90bb,Spirit Donk,55,2983.2363636363634,3263,1513.6188423774329
64899fdf6552c09cf38d9d8e,豆豆冖,200,2913.54,3500,1752.3658293860904
649b4141377d3ba1a0809e04,🌺МоутонЛовесЙонаС🌺,100,3004.03,3242,1692.6275432002162
64b2b2afd22a6256877948e5,constella,5,464.8,276,524.0286251723278
64baeb48db0818506aacb1b8,asdfgrace,100,2969.56,3532.5,1681.5671262248202
65699a3d8312d2834b4eed93,Elements,95,2100.452631578947,1919,1590.6850725395018
662d0189162adfc26f7751ac,Looks Like Something I Luzon,100,2627.87,2621,1651.1998667635605
