PLAYER_ID,PLAYER_NAME,TOTAL_TESTS,FIRST_ACCURACY,LAST_ACCURACY,LAST_SEED_MODE,OVERALL_IMPROVEMENT,RECENT_IMPROVEMENT,RECENT_5_IMPROVEMENT,FIRST_TEST_NUMBER,LAST_TEST_NUMBER,FIRST_TEST_NAME,LAST_TEST_NAME
65699a3d8312d2834b4eed93,Elements,6,0.47542666666666666,0.4931747368421053,NM,0.017748070175438613,-0.052785263157894724,-0.0027624060150375773,7,12,February 2024,July 2024
6632b168b565bbebc7049335,Codys390,1,0.22364,0.22364,NM,0,,,12,12,July 2024,July 2024
5a54c41257f1750a400b7a26,oscar,3,0.279708,0.44748,NM,0.16777199999999998,0.42064,,8,11,March 2024,June 2024
5b7cfb7b602b2e3a94fbb968,𝘚𝘭𝘪𝘷𝘦𝘳,5,0.4459557894736842,0.78844,NM,0.34248421052631584,0.14080000000000004,0.34248421052631584,3,11,October 2023,June 2024
5bf491faaac55b998458ed9a,mk,8,0.56723,0.7357966666666667,NM,0.16856666666666664,0.17215666666666662,0.07678666666666667,4,11,November 2023,June 2024
5c04ec3b43196563803ba61f,V89,10,0.68262,0.86596,NM,0.18333999999999995,0.09658199999999995,0.176848,1,11,August 2023,June 2024
5c14f357ff3dc98d883d182c,[TNT] Kirania,10,0.519426,0.650516,NM,0.13108999999999993,0.057811999999999975,0.06758600000000003,1,11,August 2023,June 2024
5d04bea46502df83cc2a542f,Kewin,5,0.546536,0.561094,NM,0.01455799999999996,0.263974,0.01455799999999996,6,11,January 2024,June 2024
5e3b0e14dba5103fdccf2e4e,lemontree,10,0.309228,0.551036,NM,0.24180799999999997,0.082976,0.03429599999999999,1,11,August 2023,June 2024
5e6bd352b3ec1786bc33f817,❤GeoPsique❤,1,0.42251333333333335,0.42251333333333335,NM,0,,,11,11,June 2024,June 2024
5f29c8819762af0001d89a97,Capi,1,0.555944,0.555944,NM,0,,,11,11,June 2024,June 2024
60254c17b8832e000134884b,jason543,5,0.4936457142857143,0.696856,NM,0.20321028571428573,0.14537600000000006,0.20321028571428573,2,11,September 2023,June 2024
605b1842045b9e0001837397,brunooo_ooo,10,0.52539,0.734576,NM,0.20918599999999998,0.1927404444444445,0.08861399999999997,1,11,August 2023,June 2024
6061d595010c4e000197240f,bakonysanchez,1,0.389455,0.389455,NM,0,,,11,11,June 2024,June 2024
606a0edba9cfc800017a0f46,S Ricciardi,1,0.434656,0.434656,NM,0,,,11,11,June 2024,June 2024
60859c21128efc0001559603,antidotess,3,0.548358,0.627848,NM,0.07948999999999995,0.08695199999999992,,8,11,March 2024,June 2024
6140b47f0a3a920001f0031e,Blueb,1,0.5441733333333333,0.5441733333333333,NM,0,,,11,11,June 2024,June 2024
622d5637fbf42a00013d06b1,flickshot,1,0.5767446153846154,0.5767446153846154,NM,0,,,11,11,June 2024,June 2024
64302511da72523ce5182c88,[Geo] Scooby Poo,2,0.1221,0.162264,NM,0.04016399999999999,0.04016399999999999,,9,11,April 2024,June 2024
64899fdf6552c09cf38d9d8e,豆豆冖,8,0.6034231578947369,0.7040494117647059,NM,0.10062625386996904,0.11817512605042024,0.010889411764705925,4,11,November 2023,June 2024
64ed17355f2bccc9d751cce4,Novoosibirsk,2,0.610788,0.66436,NM,0.05357199999999995,0.05357199999999995,,4,11,November 2023,June 2024
65a45a24590a680e4a85cc05,TropicalHill119,2,0.5381371428571429,0.71832,NM,0.1801828571428571,0.1801828571428571,,6,11,January 2024,June 2024
662d0189162adfc26f7751ac,Looks Like Something I Luzon,3,0.34192,0.70192,NM,0.36,0.176346,,9,11,April 2024,June 2024
667835c22462ec60ea631124,SkyLimit,1,0.35664,0.35664,NM,0,,,11,11,June 2024,June 2024
5de7a59044d2a42f78156b33,しいな,10,0.6295894736842105,0.41685,NMPZ,-0.21273947368421048,-0.26348684210526313,-0.17287999999999998,1,10,August 2023,May 2024
5ee933f15426a914442197e4,Jeif,7,0.79396,0.77748,NMPZ,-0.01648000000000005,-0.007637333333333385,0.019259999999999944,3,10,October 2023,May 2024
602099d9d7d2210001491973,Bog,1,0.1644,0.1644,NMPZ,0,,,10,10,May 2024,May 2024
60806a19bafa9b000125bcc7,malfunctionn,4,0.443546,0.497508,NMPZ,0.05396200000000001,-0.088872,,1,10,August 2023,May 2024
60ab9a9195cb750001fb3b69,stepanartt,3,0.660824,0.599672,NMPZ,-0.061151999999999984,0.13203199999999998,,3,10,October 2023,May 2024
62bfd10dea6140a9ef5f3224,Program,5,0.5330685714285714,0.508474,NMPZ,-0.024594571428571466,-0.07901599999999998,-0.024594571428571466,6,10,January 2024,May 2024
63bc59f483352dc1648f8e9a,nevergiveup.,2,0.8248222222222222,0.6514545454545455,NMPZ,-0.17336767676767673,-0.17336767676767673,,9,10,April 2024,May 2024
64b2b2afd22a6256877948e5,constella,2,0.42592,0.09296,NMPZ,-0.33296000000000003,-0.33296000000000003,,9,10,April 2024,May 2024
5aa25c6242305f89a0f9633a,qwwinkii,2,0.44261,0.42712,NM,-0.015490000000000004,-0.015490000000000004,,8,9,March 2024,April 2024
5c44c39898004e833c65f405,D3rL30p4rd,2,0.18156,0.505592,NM,0.32403200000000004,0.32403200000000004,,8,9,March 2024,April 2024
5e9764acd502e1472c1b694d,Alphy,1,0.405736,0.405736,NM,0,,,9,9,April 2024,April 2024
5ff10c165de5560001f37f9d,vaivod,1,0.51106,0.51106,NM,0,,,9,9,April 2024,April 2024
5ffa660ae8ee080001350d46,AlphaZero4000,2,0.4624729411764706,0.477576,NM,0.015103058823529414,0.015103058823529414,,8,9,March 2024,April 2024
5ffb5e4975d2770001545cf5,Geooo,6,0.614352,0.685228,NM,0.07087599999999994,0.04315199999999997,0.1010939999999999,4,9,November 2023,April 2024
601ab5166d405900012c6669,Matteo Kinkela,1,0.30069,0.30069,NM,0,,,9,9,April 2024,April 2024
608168d3f5fe530001aec797,kaiser,8,0.290724,0.26075,NM,-0.029974,-0.05451400000000001,-0.09037600000000001,2,9,September 2023,April 2024
60df18727b07ec0001e05ece,r1czz.,3,0.735584,0.62736,NM,-0.10822399999999999,-0.1013666666666666,,1,9,August 2023,April 2024
62097f1950ff4f0001cdc748,PyloteD'Avion,2,0.14648,0.17104,NM,0.02456,0.02456,,8,9,March 2024,April 2024
62615ba79810147e10f029ea,𝓝𝓲𝓰𝓱𝓽𝓰𝓸𝓭,4,0.20976,0.55234,NM,0.34258000000000005,-0.20265999999999995,,5,9,December 2023,April 2024
63cffe929512ebc734808b0b,Rylleon,6,0.563082,0.695598,NM,0.13251600000000008,0.07140800000000003,0.20179200000000003,4,9,November 2023,April 2024
5b4899f5b56fe41a1831bba4,Lennli,2,0.564172,0.567014,NMPZ,0.002842000000000011,0.002842000000000011,,2,8,September 2023,March 2024
5b51062a4010740f7cd91dd5,Blinky,3,0.6306,0.80724,NMPZ,0.1766399999999999,0.10319,,2,8,September 2023,March 2024
5b8413394ee03584bc721f0b,Bassman (Youtube),1,0.33052,0.33052,NMPZ,0,,,8,8,March 2024,March 2024
5d1f1dea2ea9399fe46edc5c,ronaq,2,0.6231342857142858,0.519772,NMPZ,-0.10336228571428574,-0.10336228571428574,,7,8,February 2024,March 2024
5e22476fdba510714ce478df,Melting Ice,5,0.597,0.67376,NMPZ,0.07676000000000005,0.020888000000000018,0.07676000000000005,1,8,August 2023,March 2024
5ed51eab282ad28b94ff9efc,Salex,1,0.5012,0.5012,NMPZ,0,,,8,8,March 2024,March 2024
5ef35fd819612a2940d22de2,Mich,1,0.434576,0.434576,NMPZ,0,,,8,8,March 2024,March 2024
5f85ce00fc3aec0001758b8d,Xander,5,0.54765,0.49637333333333333,NMPZ,-0.05127666666666664,-0.14073066666666667,-0.05127666666666664,4,8,November 2023,March 2024
5f91a2db3d05310001d589c3,Daan,2,0.314362,0.352228,NMPZ,0.03786600000000001,0.03786600000000001,,3,8,October 2023,March 2024
602c2727cf4011000175b4ee,morica,7,0.34144,0.44064,NMPZ,0.09919999999999995,-0.11408571428571429,-0.060048000000000046,1,8,August 2023,March 2024
608513f3eb35e60001fa2633,cry about it,1,0.5793066666666666,0.5793066666666666,NMPZ,0,,,8,8,March 2024,March 2024
60e6fefd864e960001667155,ĐɄ§ҜƦØИ,1,0.476142,0.476142,NMPZ,0,,,8,8,March 2024,March 2024
613672d814c06f00017c58e0,tombolo,1,0.497298,0.497298,NMPZ,0,,,8,8,March 2024,March 2024
6205a2c750ff4f0001cbded7,Kround7159,1,0.16568,0.16568,NMPZ,0,,,8,8,March 2024,March 2024
63890678411c174863e40d57,GeoTeacher,1,0.619945,0.619945,NMPZ,0,,,8,8,March 2024,March 2024
6460e8bfec20ce42ae0b90bb,Spirit Donk,2,0.693016,0.5966472727272727,NMPZ,-0.09636872727272727,-0.09636872727272727,,7,8,February 2024,March 2024
5f903357aae2c100010dbdd4,nestor,1,0.65828,0.65828,NM,0,,,7,7,February 2024,February 2024
600801c48b224300016f36fd,Mada,1,0.599272,0.599272,NM,0,,,7,7,February 2024,February 2024
6098f58ffac408000119da5a,Cassa,5,0.22117655172413794,0.3362733333333333,NM,0.11509678160919537,0.034589333333333305,0.11509678160919537,3,7,October 2023,February 2024
60a55176895a250001d9e2d8,emshanoff,6,0.73128,0.80594,NM,0.07465999999999995,0.09018799999999993,0.10420133333333337,1,7,August 2023,February 2024
62942d7b391564acaee575be,kazuro,2,0.486114,0.593306,NM,0.10719200000000001,0.10719200000000001,,1,7,August 2023,February 2024
633a62ba560e8238dea97807,leero,1,0.7304466666666667,0.7304466666666667,NM,0,,,7,7,February 2024,February 2024
64007150a74fcc57ff691bea,mostiqq,1,0.5046,0.5046,NM,0,,,7,7,February 2024,February 2024
6458e4b2ea1e908b38f447e4,LedOooo,1,0.25108,0.25108,NM,0,,,7,7,February 2024,February 2024
64e250e234185dd27cfb93a5,bomboclatt69,1,0.345264,0.345264,NM,0,,,7,7,February 2024,February 2024
