PLAYER_ID,PLAYER_NAME,ROUNDS_PLAYED,ROUNDS_AVG_SCORE,ROUNDS_MED_SCORE,ROUNDS_SCORE_STD_DEV
600801c48b224300016f36fd,Mada,25,2996.36,3400,1584.7053353857302
6016ae33d48bd30001e71782,[TNT] Diablo,25,3370.72,3630,1198.069697471729
601ab5166d405900012c6669,Matteo Kinkela,100,1503.45,1274.5,1430.9336113181491
601f1d75228a5e00019741e1,davedavedave,435,2956.3724137931035,3243,1536.634634517913
60254c17b8832e000134884b,jason543,160,2616.9,2575.5,1642.4146857599635
602c2727cf4011000175b4ee,morica,240,2536.5666666666666,2566,1543.0424491892632
603b1b0d5cdb1b0001bbf19e,Moo,5,4164.4,4408,682.5064102263069
603cd68ed3dc740001d9dc4b,devens,55,2463.8545454545456,2393,1500.2809736845961
603e28ef0297940001b93db1,fatslump(washed),25,2805.32,3062,1712.2196120825156
603ea83990c952000180974c,TabBluu.,105,3239.304761904762,3537,1335.8783627261878
60423e2590c952000182b4a0,Pigeon,430,3353.9720930232556,3795,1409.8131081813647
6053be97302f9500010c3c4c,marcel,20,1671.7,1519,1167.8326078680968
6056fd798ddd1c00018baf23,Trabota,450,3694.968888888889,4185.5,1329.4141566870724
605b1842045b9e0001837397,brunooo_ooo,800,3002.335,3331.5,1558.770027938695
6060aef763c4b80001aae836,Jasper,195,1915.0410256410257,1616,1530.212403557101
6061d595010c4e000197240f,bakonysanchez,40,1947.275,1796,1476.592022191641
606402814f3a8e00016f860e,Dyll,50,2080,1705.5,1488.2590500312774
606a0edba9cfc800017a0f46,S Ricciardi,25,2173.28,1950,1803.4042807978472
607334e1fec6f00001f676a2,hoki,20,2290.2,2184.5,1651.974576075552
60806a19bafa9b000125bcc7,malfunctionn,220,2467.2863636363636,2754,1578.7811754641616
608168d3f5fe530001aec797,kaiser,535,1578.4766355140187,1242,1415.6641550876395
60859c21128efc0001559603,antidotess,100,3139.24,3540,1587.3717271011224
6098f58ffac408000119da5a,Cassa,430,1372.0232558139535,963,1319.3058781040884
60995f8f8eb3fe0001e057c2,Starc,175,2518.308571428571,2683,1581.3965347122776
60a55176895a250001d9e2d8,emshanoff,470,3735.2893617021277,4208.5,1299.7338189029322
60ab9a9195cb750001fb3b69,stepanartt,60,2740.6666666666665,3007.5,1675.1277563218873
60b1162519261200015e3ca2,John Harvey Kellogg,10,3254.2,3590.5,1365.7302076178883
60c5dcc9dcd637000191fd5d,VishTheFish,15,1379.9333333333334,1082,1299.9469219933558
60df18727b07ec0001e05ece,r1czz.,60,3615.6833333333334,3787,1077.9216112500947
61086058ec9b5100017947a0,Алексей Ремизов,10,1557.5,1468.5,1365.0062270920232
611760155078c2000158aa4b,Thiscooldude,5,1681.8,1367,1291.7232675770767
612fc1ddd0cf470001098a99,Tanger#0350,255,2559.627450980392,2533,1512.5266939793162
6140b47f0a3a920001f0031e,Blueb,140,2803.057142857143,3133.5,1646.9857315714669
615c32f565de950001753a64,lemon,5,3413.8,3627,1138.240747820952
61a0aa0b508e25000188294f,Ant3k,245,3356.2326530612245,3645,1363.0689637725598
61b7147bdce769000130e3f5,Sasha-Larin-11,10,1800.5,1827.5,1215.9740951188064
61e59e86ccc0f20001d33f9f,Lysol55,20,2597.6,2919,1716.2170608638057
61f63ef33d94a3000139614d,クリプトナイト,120,2432.8,2385.5,1587.4989763776227
6201965f19c16500017cd2ce,アキナトル,860,3883.1267441860464,4315.5,1227.392765173398
6208f41304f54b000118a55d,Richárd Varszámisz,5,1420.2,1493,1074.8925527698107
62097f1950ff4f0001cdc748,PyloteD'Avion,10,855.2,226.5,1280.3233966463317
621688225a265e000124cc8d,GramenMystace,175,2644.594285714286,2910,1542.4477300706174
621b46db2c23f10001ee1c89,wasqux,5,2462,2358,1597.0200374447404
622d5637fbf42a00013d06b1,flickshot,65,2883.723076923077,3196,1551.7641573383503
62501808475510c8f5f4ef79,Tom,100,3102.16,3246.5,1372.2940646960476
62615ba79810147e10f029ea,𝓝𝓲𝓰𝓱𝓽𝓰𝓸𝓭,20,2733.3,2948,1461.403435058232
626be1db347a090f4e84683f,VehicleRonald,240,3582.6291666666666,4108,1397.8347541823389
62942d7b391564acaee575be,kazuro,200,2698.55,3078.5,1546.650897908122
62ab7d3b8c54d1371af90469,Levente Peter Kerekes,5,924.8,92,1882.3445486945263
62bfd10dea6140a9ef5f3224,Program,155,2841.9548387096775,3094,1651.9234243753554
62c0257a2e7b083b8fb3ffdf,yark,590,3535.0423728813557,3937,1329.473580030833
62d17b25f827cbfd7205c25d,deshawn,120,3458.5,4054.5,1510.9870945841992
62e14841f938d5507c4d31f6,Jerome,65,2663.1846153846154,2677,1338.6597775387143
62f0c9a9822a3f816d659d84,Adams,110,2869.0454545454545,2944.5,1451.6500955808876
631092b3f84123ad62736883,LaziiQQ БОГ,5,2525.2,2757,1800.3574645053131
631d3543233913017a7ac6c6,nitro,55,2851.5636363636363,3112,1635.2174167369915
632cb7c86205b55bcde7dcb7,y4suo,30,3311.9333333333334,3548,1402.16404175831
6330202c43032ef573d382eb,Jakob,100,2928.92,3101.5,1486.4777159446421
633102d69d4a5044970cce21,Elcu,110,2701.7,2917,1460.3129801518578
633a62ba560e8238dea97807,leero,30,3652.233333333333,3978.5,1133.9889770187363
635977bdd10c8c644ca83400,GeoWill,15,1660.5333333333333,608,1767.6393863002713
6376f2fd270414a1000e1fbf,bobasucker,500,3043,3319.5,1564.6293490791998
63a7162c482f8304763e75c3,Dynya,5,1494.6,1524,1491.3765453432611
63b6e8ccb8148b72cafa0adb,KZT,945,3767.606349206349,4343,1376.909583088156
63bc59f483352dc1648f8e9a,nevergiveup.,45,4124.111111111111,4460,1071.9776117065132
63cffe929512ebc734808b0b,Rylleon,395,3240.217721518987,3633,1458.9455096061677
63e223415109acb72e8c3318,GabrielGeoo,905,3015.6651933701655,3435,1571.589004797374
64007150a74fcc57ff691bea,mostiqq,5,2523,2712,1306.6388177304393
6407f630fd61426c650d8579,jkwon,480,2508.3395833333334,2684.5,1551.8563077811039
6416cf85c84b14719efada74,Krisons,20,1400.4,1010,1311.6760270737589
64179ee2585e69f92ec514fc,ｺｺｽ,165,3109.787878787879,3673,1612.7116915307583
6420e452357e1c2d41c78157,angjusevi,150,2903.52,3154.5,1469.5244128628826
64302511da72523ce5182c88,[Geo] Scooby Poo,35,753.9428571428572,308,958.6985970574902
6457e640090d9955e3a25dc3,Ryazanovoff,5,2874,3382,1974.0612959075004
6458e4b2ea1e908b38f447e4,LedOooo,5,1255.4,1088,1050.378027188307
6460e8bfec20ce42ae0b90bb,Spirit Donk,25,3465.08,3869,1435.1707215519693
64899fdf6552c09cf38d9d8e,豆豆冖,505,3361.5841584158416,3817,1465.0010238904272
6494f9bbab07ca3ea843220f,Kakaageo,5,3146.8,3457,1439.9569438007513
649b4141377d3ba1a0809e04,🌺МоутонЛовесЙонаС🌺,100,3908.11,4302,1211.0243597880267
64b2b2afd22a6256877948e5,constella,30,2707.9,3105.5,1590.482631153198
64baeb48db0818506aacb1b8,asdfgrace,400,2944.77,3434.5,1630.6698010326922
64e250e234185dd27cfb93a5,bomboclatt69,25,1726.32,1425,1294.4060413950485
64ed17355f2bccc9d751cce4,Novoosibirsk,105,3066.695238095238,3278,1395.7682472387742
65196df73b287bbf7203f3f7,frey44,5,1988.6,1491,1897.4398541192288
6557a72349182de4e31db900,Noski,55,3082.7090909090907,3473,1512.6119793258283
65699a3d8312d2834b4eed93,Elements,385,2553.787012987013,2666,1559.3809669224515
657136033b7d1f7babadbed4,SnowyMarsh339,65,1221.3846153846155,873,1262.5715821291085
65a45a24590a680e4a85cc05,TropicalHill119,75,2750.7466666666664,2734,1366.453438650582
65e5c9342f49c0992d890a2f,ddimon4ikk_,25,1760.2,1442,1554.6604130806188
662d0189162adfc26f7751ac,Looks Like Something I Luzon,10,2609.6,3109.5,1687.555628712725
6632b168b565bbebc7049335,Codys390,5,1118.2,243,1427.7146073357937
667835c22462ec60ea631124,SkyLimit,25,1783.2,1505,1351.3189852880778
