PLAYER_ID,PLAYER_NAME,TOTAL_SCORE,ROUNDS_PLAYED,GAMES_PLAYED,ACCURACY,HIGHEST_HEDGE_STREAK,AVERAGE_HEDGE_STREAK
63b6e8ccb8148b72cafa0adb,KZT,997438,300,60,0.6649586666666667,2,1.17
63bc59f483352dc1648f8e9a,nevergiveup.,179150,55,11,0.6514545454545455,0,0
63bcd8027039017494d42999,KANMURU,20400,10,2,0.408,0,0
63cffe929512ebc734808b0b,Rylleon,558998,200,40,0.558998,1,1
63dbf173192ea6602ebbe3e2,DreDay,2409,5,1,0.09636,0,0
63e223415109acb72e8c3318,GabrielGeoo,591297,235,47,0.5032314893617021,1,1
6407f630fd61426c650d8579,jkwon,415210,190,38,0.4370631578947368,0,0
642548987a0ec1cc8ffe5698,insomnia (5kftw),7816,5,1,0.31264,0,0
6460e8bfec20ce42ae0b90bb,Spirit Donk,164078,55,11,0.5966472727272727,1,1
64899fdf6552c09cf38d9d8e,豆豆冖,582708,200,40,0.582708,1,1
64b2b2afd22a6256877948e5,constella,2324,5,1,0.09296,0,0
65699a3d8312d2834b4eed93,Elements,122218,55,11,0.4444290909090909,0,0
662d0189162adfc26f7751ac,Looks Like Something I Luzon,262787,100,20,0.525574,0,0
