GAME_ID,PLAYER_ID,SEED_LINK
2,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
3,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
4,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
5,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
6,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
7,5de7a59044d2a42f78156b33,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
8,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
9,60859c21128efc0001559603,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
10,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
11,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
12,64899fdf6552c09cf38d9d8e,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
13,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
14,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
15,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
16,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
17,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
18,60069f898c6114000112b409,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
19,60ab9a9195cb750001fb3b69,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
20,5a54c41257f1750a400b7a26,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
21,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
22,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
23,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
24,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
25,60806a19bafa9b000125bcc7,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
26,64b2b2afd22a6256877948e5,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
27,5bf491faaac55b998458ed9a,https://www.geoguessr.com/challenge/jVr5gC0odqT8TgTe
28,65699a3d8312d2834b4eed93,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
29,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
30,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
31,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
32,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
33,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
34,5de7a59044d2a42f78156b33,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
35,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
36,60859c21128efc0001559603,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
37,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
38,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
39,64899fdf6552c09cf38d9d8e,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
40,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
41,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
42,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
43,5e2e983722bbda85a40e9009,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
44,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
45,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
46,60069f898c6114000112b409,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
47,60ab9a9195cb750001fb3b69,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
48,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
49,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
50,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
51,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
52,60806a19bafa9b000125bcc7,https://www.geoguessr.com/challenge/OIfhjPia3PYaOIsC
53,65699a3d8312d2834b4eed93,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
54,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
55,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
56,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
57,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
58,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
59,5de7a59044d2a42f78156b33,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
60,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
61,60859c21128efc0001559603,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
62,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
63,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
64,64899fdf6552c09cf38d9d8e,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
65,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
66,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
67,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
68,5e2e983722bbda85a40e9009,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
69,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
70,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
71,60069f898c6114000112b409,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
72,60ab9a9195cb750001fb3b69,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
73,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
74,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
75,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
76,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
77,60806a19bafa9b000125bcc7,https://www.geoguessr.com/challenge/hDAxlye1PyInlelk
78,65699a3d8312d2834b4eed93,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
79,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
80,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
81,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
82,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
83,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
84,5de7a59044d2a42f78156b33,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
85,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
86,60859c21128efc0001559603,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
87,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
88,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
89,64899fdf6552c09cf38d9d8e,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
90,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
91,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
92,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
93,5e2e983722bbda85a40e9009,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
94,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
95,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
96,60069f898c6114000112b409,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
97,60ab9a9195cb750001fb3b69,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
98,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
99,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
100,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
101,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
102,60806a19bafa9b000125bcc7,https://www.geoguessr.com/challenge/mdOwyeDKMAS1LDMZ
103,65699a3d8312d2834b4eed93,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
104,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
105,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
106,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
107,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
108,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
109,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
110,60859c21128efc0001559603,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
111,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
112,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
113,64899fdf6552c09cf38d9d8e,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
114,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
115,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
116,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
117,5e2e983722bbda85a40e9009,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
118,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
119,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
120,60069f898c6114000112b409,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
121,60ab9a9195cb750001fb3b69,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
122,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
123,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
124,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
125,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
126,60806a19bafa9b000125bcc7,https://www.geoguessr.com/challenge/SZCwVhCiRtPD9a8x
127,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
128,5ee933f15426a914442197e4,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
129,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
130,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
131,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
132,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
133,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
134,60859c21128efc0001559603,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
135,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
136,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
137,64899fdf6552c09cf38d9d8e,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
138,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
139,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
140,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
141,5e2e983722bbda85a40e9009,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
142,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
143,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
144,60069f898c6114000112b409,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
145,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
146,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
147,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
148,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
149,60806a19bafa9b000125bcc7,https://www.geoguessr.com/challenge/2izFv6jzPr8dr0ZK
150,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
151,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
152,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
153,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
154,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
155,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
156,60859c21128efc0001559603,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
157,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
158,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
159,64899fdf6552c09cf38d9d8e,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
160,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
161,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
162,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
163,5e2e983722bbda85a40e9009,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
164,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
165,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
166,60069f898c6114000112b409,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
167,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
168,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
169,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
170,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
171,60806a19bafa9b000125bcc7,https://www.geoguessr.com/challenge/HvaTakXfMFGtcI5q
172,63e223415109acb72e8c3318,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
173,60423e2590c952000182b4a0,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
174,662d0189162adfc26f7751ac,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
175,6376f2fd270414a1000e1fbf,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
176,59e21e3539d85572801d5a5e,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
177,5f3c49af588cd80001d51f51,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
178,60859c21128efc0001559603,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
179,5fe6c5e7ae5ccd000197c9e7,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
180,62bfd10dea6140a9ef5f3224,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
181,605b1842045b9e0001837397,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
182,5e8f73b22ad6cf6e8851b0ca,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
183,63bc59f483352dc1648f8e9a,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
184,5e2e983722bbda85a40e9009,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
185,5c14f357ff3dc98d883d182c,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
186,5f66872ebcfad7000142d950,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
187,60069f898c6114000112b409,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
188,63b6e8ccb8148b72cafa0adb,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
189,5ddd2840db02e1948493a2a0,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
190,601f1d75228a5e00019741e1,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
191,5fa7ab03b45c670001342904,https://www.geoguessr.com/challenge/BwmVevM1DGNkAwu8
